"Metric 3: Carbon content of Hawai'i fossil fuel use","","","","","Notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73"
"","","","","","","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Variable FCE(c,s,y): Fossil Fuel Carbon Emissions (Tailpipe) ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IndustrialMotor gasoline","Motor gasoline","MGICB","Metric Tons CO2e","","","31252.76","34392.3066667","36889.6733333","33179.3","30253.8133333","28612.6866667","27399.68","28612.6866667","22904.42","20407.0533333","18551.8666667","22333.5933333","28684.04","22904.42","25615.8466667","19836.2266667","20050.2866667","19836.2266667","22333.5933333","17838.3333333","18195.1","19194.0466667","19336.7533333","14342.02","19550.8133333","38958.92","38031.3266667","40385.9866667","41313.58","48234.8533333","50018.6866667","56226.4266667","56797.2533333","90404.6733333","91260.9133333","91118.2066667","96255.6466667","90119.26","98895.72","57796.2","59508.68","45380.72","53871.7666667","51017.6333333","62862.2866667","49447.86","52587.4066667","90761.44","91974.4466667","86979.7133333","53229.5866667","54870.7133333","50660.8666667","50018.6866667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialOther petroleum products","Other petroleum products","POICB","Metric Tons CO2e","","","233441.722826","244228.2901","247945.282877","272943.881357","272360.823666","286791.501505","280523.631333","247799.518455","274037.114526","270976.061651","271048.943862","261574.256392","281543.982291","334675.114336","321191.905244","321483.434089","348595.616697","379424.792081","411711.611691","437001.739016","381902.787265","281325.335657","289706.789958","313320.626422","323669.900428","340724.337875","585244.156821","692162.360813","880369.049507","906593.978551","973619.481264","849093.366857","1009075.65087","904633.406334","990130.796744","949771.091327","1125529.26898","1110953.72554","916291.673239","919328.392985","856329.81198","1088890.07022","1031592.65666","1123904.90138","1105816.7677","1153125.36038","1187726.2223","1155038.54198","1011646.20534","1003843.65461","1064922.87507","1096687.3484","1133648.70086","1085111.9763","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialResidual fuel oil","Residual fuel oil","RFICB","Metric Tons CO2e","","","483444.5","707421.928889","771584.831111","744171.12","726833.8","797442.628889","827449.528889","1113367.12667","931843.904444","758248.431111","778401.213333","670895.011111","807296.746667","757803.884444","741133.384444","627033.073333","589691.153333","650075.408889","503671.373333","421059.784444","694530.075556","711200.575556","994821.348889","209085.115556","527232.346667","625995.797778","909172.024444","620661.237778","823819.064444","664671.357778","810704.937778","835303.186667","631848.995556","491964.977778","551756.504444","477220.846667","445732.124444","393423.8","142106.751111","154850.422222","203824.646667","3704.55555556","207825.566667","169446.371111","183820.046667","363935.537778","378012.848889","199305.088889","202268.733333","217086.955556","209974.208889","211307.848889","151960.868889","131882.177778","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialSynthetic Natural Gas","Synthetic Natural Gas","NGICB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18677.12","20852.58","25893.28","29766.66","29236.06","26742.24","24672.9","24779.02","24142.3","25044.32","27644.26","23877.0","18995.48","18730.18","20109.74","19685.26","20693.4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialCoal","Coal","CLICB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108611.14","98307.7333333","88949.5933333","106247.973333","37338.0333333","148690.446667","117402.12","75148.7","65696.0333333","86870.0066667","110312.62","171376.846667","174779.806667","389355.34","344077.066667","353057.1","317987.706667","254465.786667","202192.54","193212.506667","61914.9666667","129879.64","118441.913333","133377.126667","154740.153333","169675.366667","218451.126667","192172.713333","133755.233333","123357.3","107760.4","128367.213333","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialBiofuels","Biofuels","","Metric Tons CO2e","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"","Ethanol","EMICB","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IndustrialAll Fuels","All Fuels","","Metric Tons CO2e","","","1050094.10868","1387572.1226","1420307.98129","1392259.73565","1407771.5379","1572938.71869","1580110.64504","1797328.36549","1652740.61841","1633825.57343","1686950.18501","1482511.58992","1670587.16063","1692946.2686","1588056.23905","1563048.74591","1530332.22869","1575877.51538","1497279.575","1913000.13496","2111469.21516","1916648.0871","2481164.8137","1305647.43635","1236323.04188","1468699.70514","1948408.86671","1989447.00142","2353227.93","2074704.01398","2410627.73682","2330433.95882","2355118.81641","2369159.81272","2637247.79791","2677898.35942","2726140.86176","2436951.16178","1959824.21718","1776677.81489","1869433.3984","1754013.43457","1703994.47896","1773691.92114","1754630.92965","2052216.57447","2014763.62877","1860974.12925","1707332.7764","1772030.86554","1705556.26651","1725496.39352","1691466.69409","1619415.4243","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water Transportation","","","","","deleted 'Direct Fuel Use'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ground and Water TransportationPetroleum","Petroleum","PAACB","Metric Tons CO2e","","","1799846.75642","2322021.06977","2225977.60436","2194281.46211","2481315.91067","2433846.66834","2480822.73252","2564387.76192","3143304.21714","3290140.05928","3225527.93222","3369161.9441","3209065.08154","3413253.25718","3197245.54389","3349161.55858","3693407.06704","4117064.11195","4362488.20199","5055978.43189","4821201.20288","4861727.64184","4332096.6673","3942905.36908","4040677.05932","4906110.57526","4978601.24651","4217630.35036","5240347.21358","5702234.24567","5961831.91104","6343273.24792","6275811.47904","5725432.59899","6186285.28078","5847597.88056","4578681.96935","4218405.73996","4120688.44718","4991317.96573","5163249.1632","5888850.79068","5950684.59425","6577450.64975","6967101.35559","6240182.73497","6837635.42437","8938408.85699","5539232.78815","5881860.24765","5927220.43539","6057475.77825","5616071.22399","5546541.1663","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationDistillate fuel oil","Distillate fuel oil","DFACB","Metric Tons CO2e","","","106617.108889","409279.297778","420689.328889","330149.991111","486259.962222","364454.175556","249020.224444","183745.955556","271469.831111","266728.0","311775.395556","354303.693333","311849.486667","320740.42","399351.088889","358749.16","538642.377778","669783.644444","777363.937778","1677422.75556","1437738.01111","1589624.78889","1117516.22889","538494.195556","605768.924444","1374241.92889","1325415.88667","668005.457778","1328972.26","1421215.69333","1509532.29778","1813231.76222","1234432.00222","1154265.42","1390764.24667","1157747.70222","831894.995556","570575.646667","536197.371111","893835.164444","702383.733333","1059576.98","1436774.82667","2238292.46667","2312976.30667","1651490.86667","1461669.44","2695508.71333","1177678.21111","1348013.67556","1735362.00444","1471301.28444","1400544.27333","1308893.56889","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationLPG","LPG","LGACB","Metric Tons CO2e","","","510.175479171","655.939901791","0.0","218.64663393","874.586535722","947.468747032","1457.6442262","3352.58172027","2769.52402979","5174.63700302","7215.33891971","5539.04805957","5903.45911612","5466.16584826","6340.75238398","6267.87017267","5611.93027088","6049.22353874","10786.5672739","2405.11297324","7288.22113102","15523.9110091","11515.389387","13118.7980358","2113.58412799","1676.29086013","1457.6442262","1603.40864882","2408.57060469","2553.78585507","3578.67786227","3868.47317488","9923.65959347","2622.3369537","4001.55733859","2182.88000765","508.664528559","509.712006212","218.25129176","0.0","0.0","0.0","0.0","3130.24876995","0.0","4147.40948649","4656.89384472","3499.67491573","1017.97217528","1818.16209268","1527.76201507","3706.00680947","363.209246718","1379.90278761","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationLubricants","Lubricants","LUACB","Metric Tons CO2e","","","8527.21872329","8308.57208936","30246.1176937","30246.1176937","31776.6441312","32432.584033","33671.5816253","28351.1801997","31193.5864407","29298.6489467","29881.7066372","26456.2427056","28351.1801997","28205.415777","27039.3003961","32869.8773009","36441.1056551","32869.8773009","35274.9902741","36951.2811343","32869.8773009","31557.9974973","28788.4734675","30100.3532711","32141.0551878","29954.5888485","29298.6489467","33088.5239348","31968.3007531","32761.4242551","33741.8198443","30144.8947401","30719.5638886","31249.5153649","32667.2590005","32088.3361124","31101.2026033","32912.8324011","34410.9536675","34834.6390683","34320.2298709","31396.2817946","31017.678694","28681.8143107","29058.2778131","28886.3432656","28159.6549673","29163.957631","26976.262645","24290.6455582","26990.4622662","25578.7136654","23535.9591873","24838.250177","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationMotor Gasoline","Motor Gasoline","MGACB","Metric Tons CO2e","","","1233199.66","1274299.18","1331310.49333","1354000.85333","1391532.70667","1479440.01333","1553932.89333","1638700.65333","1767921.54","1874238.00667","2064394.64","2148448.86667","2264897.50667","2417879.05333","2403394.32667","2479314.27333","2579922.47333","2720203.12667","2803115.7","2757806.33333","2672039.62667","2651703.92667","2680459.32","2680887.44","2785919.54667","2789629.92","2897373.45333","3011039.31333","3115786.00667","3213540.07333","3177435.28667","3287676.18667","3251000.57333","3301233.32","3391352.58","3408477.38","3388213.03333","3386429.2","3371302.29333","3266983.72","3389640.1","3559889.15333","3813478.9","3881692.68667","3929499.42","4033389.87333","4236746.87333","4130573.11333","3878196.37333","3942200.31333","3662780.66","4090115.77333","3769382.54","3801705.6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationResidual fuel oil","Residual fuel oil","RFACB","Metric Tons CO2e","","","450992.593333","629478.08","443731.664444","479665.853333","570872.011111","556572.426667","642740.388889","710237.391111","1069949.73556","1114700.76667","812260.851111","834414.093333","598063.448889","640962.202222","361120.075556","471960.377778","532789.18","688158.24","735947.006667","581392.948889","671265.466667","573317.017778","493817.255556","680304.582222","614733.948889","710607.846667","725055.613333","503893.646667","761212.075556","1032163.26889","1237543.82889","1208351.93111","1749735.68","1236062.00667","1367499.63778","1247101.58222","326964.073333","227978.348889","178559.577778","795664.442222","1036905.1","1237988.37556","669413.188889","425653.433333","695567.351111","522268.242222","1106402.56222","2079663.39778","455363.968889","565537.451111","500559.546667","466774.0","422245.242222","409723.844444","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationSynthetic Natural Gas","Synthetic Natural Gas","NGACB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","106.12","159.18","106.12","159.18","106.12","106.12","106.12","106.12","159.18","53.06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationCoal","Coal","CLACB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationBiofuels","Biofuels","","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationEthanol","Ethanol","EMACB","Metric Tons CO2e","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Ground and Water TransportationBiodiesel","Biodiesel","-","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ground and Water TransportationAll Fuels","All Fuels","","Metric Tons CO2e","","","1799846.75642","2322021.06977","2225977.60436","2194281.46211","2481315.91067","2433846.66834","2480822.73252","2564387.76192","3143304.21714","3290140.05928","3225527.93222","3369161.9441","3209065.08154","3413253.25718","3197245.54389","3349161.55858","3693407.06704","4117064.11195","4362488.20199","5055978.43189","4821201.20288","4861727.64184","4332096.6673","3942905.36908","4040677.05932","4906110.57526","4978601.24651","4217630.35036","5240347.21358","5702234.24567","5961831.91104","6343273.24792","6275811.47904","5725432.59899","6186285.28078","5847597.88056","4578681.96935","4218405.73996","4120688.44718","4991317.96573","5163249.1632","5888850.79068","5950684.59425","6577450.64975","6967207.47559","6240341.91497","6837741.54437","8938568.03699","5539338.90815","5881966.36765","5927326.55539","6057581.89825","5616230.40399","5546594.2263","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Air Transportation","","","","","deleted 'Direct Fuel Use'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Air TransportationPetroleum","Petroleum","","Metric Tons CO2e","","","2649710.28667","3022264.44667","2546375.18667","2822469.61333","2932590.32","3273492.34667","4130689.2","5027536.36","5680381.96","5760322.77333","5830950.10667","6662178.74667","6643603.34","6755108.65333","6085472.14","6070481.92667","5813412.36667","6093022.39333","6087778.4","6260652.2","5795697.01333","4122701.58667","3056739.98667","4568643.64","5298679.46667","5432701.41333","4215020.62667","4740649.24667","4953523.66667","5478562.24667","5230361.4","4612887.03333","4168948.81333","3712706.14","3954997.05333","4149414.86667","4190750.59333","4229737.01333","4133799.63333","3901352.54667","3881403.75333","3660642.84667","4179559.04667","5210339.27333","5493749.50667","6721475.71333","6295168.66","5239263.55333","4393035.9","3820795.51333","4042228.59333","4496586.82","4643744.6","4647156.28667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Air TransportationAviation gasoline","Aviation gasoline","AVACB","Metric Tons CO2e","","","950854.52","1105191.78","667225.02","396296.413333","194152.42","220767.213333","320019.7","167894.393333","85838.06","58295.6733333","47949.44","50589.5133333","51517.1066667","47521.32","44381.7733333","41598.9933333","46736.4333333","53015.5266667","50660.8666667","54942.0666667","71638.7466667","65716.42","49305.1533333","56155.0733333","52444.7","55941.0133333","100465.493333","89833.8466667","101321.733333","103390.98","98110.8333333","94186.4","87693.2466667","71496.04","75705.8866667","78488.6666667","59437.3266667","43454.18","38530.8","20977.88","16125.8533333","17410.2133333","6350.44666667","5494.20666667","14056.6066667","15983.1466667","14841.4933333","14698.7866667","9989.46666667","10631.6466667","13414.4266667","12558.1866667","11059.7666667","9704.05333333","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Air TransportationJet fuel","Jet fuel","JFACB","Metric Tons CO2e","","","1698855.76667","1917072.66667","1879150.16667","2426173.2","2738437.9","3052725.13333","3810669.5","4859641.96667","5594543.9","5702027.1","5783000.66667","6611589.23333","6592086.23333","6707587.33333","6041090.36667","6028882.93333","5766675.93333","6040006.86667","6037117.53333","6205710.13333","5724058.26667","4056985.16667","3007434.83333","4512488.56667","5246234.76667","5376760.4","4114555.13333","4650815.4","4852201.93333","5375171.26667","5132250.56667","4518700.63333","4081255.56667","3641210.1","3879291.16667","4070926.2","4131313.26667","4186282.83333","4095268.83333","3880374.66667","3865277.9","3643232.63333","4173208.6","5204845.06667","5479692.9","6705492.56667","6280327.16667","5224564.76667","4383046.43333","3810163.86667","4028814.16667","4484028.63333","4632684.83333","4637452.23333","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Air TransportationAll Fuels","All Fuels","","Metric Tons CO2e","","","2649710.28667","3022264.44667","2546375.18667","2822469.61333","2932590.32","3273492.34667","4130689.2","5027536.36","5680381.96","5760322.77333","5830950.10667","6662178.74667","6643603.34","6755108.65333","6085472.14","6070481.92667","5813412.36667","6093022.39333","6087778.4","6260652.2","5795697.01333","4122701.58667","3056739.98667","4568643.64","5298679.46667","5432701.41333","4215020.62667","4740649.24667","4953523.66667","5478562.24667","5230361.4","4612887.03333","4168948.81333","3712706.14","3954997.05333","4149414.86667","4190750.59333","4229737.01333","4133799.63333","3901352.54667","3881403.75333","3660642.84667","4179559.04667","5210339.27333","5493749.50667","6721475.71333","6295168.66","5239263.55333","4393035.9","3820795.51333","4042228.59333","4496586.82","4643744.6","4647156.28667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"Power","","","","","deleted 'Direct Fuel Use'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PowerPetroleum","Petroleum","PAEIB","Metric Tons CO2e","","","1282665.31556","1420771.14667","1570212.91778","1778408.94","1956153.51556","2025576.88667","2176278.20667","2299788.08889","2550364.22667","2829687.71556","3163171.80667","3508584.56667","3976247.66","4083976.13556","4219859.23333","4321586.32889","4590092.51556","4797547.62667","4930911.62667","5001075.90889","5152518.14","5156593.15111","4914611.58222","5044196.93556","5163928.17111","5119843.96","5363455.53333","5644557.20889","6032646.44889","6325973.15778","7231292.44444","5951813.04667","6383838.31556","5641964.02","5858087.79111","5942848.02222","6124519.42667","6058133.79111","6096142.53111","6179198.66667","6250844.77111","6227728.34444","6777113.93333","6022718.24","6298411.26444","6380948.76222","6415178.85556","6320268.14222","6077545.66222","5957221.69778","5796888.53333","5753693.41556","5356268.69556","5182154.58444","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PowerDistillate fuel oil","Distillate fuel oil","DKEIB","Metric Tons CO2e","","","16151.8622222","17707.7755556","19560.0533333","23116.4266667","25413.2511111","26302.3444444","28228.7133333","29858.7177778","33118.7266667","36749.1911111","41268.7488889","43713.7555556","115137.586667","106172.562222","152109.051111","185079.595556","193007.344444","236943.373333","334669.548889","343190.026667","383125.135556","336299.553333","261022.984444","279471.671111","356526.426667","324370.884444","355489.151111","461439.44","549756.044444","617401.228889","782550.315556","737799.284444","937771.193333","936511.644444","935696.642222","954367.602222","1002600.91556","993561.8","1041498.74889","1102623.91556","1197682.81111","1283998.95556","1720617.87333","991413.157778","1072987.47111","1115293.49556","1058761.97778","998155.448889","949181.224444","971112.193333","969334.006667","976965.391111","934066.637778","889315.606667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PowerResidual fuel oil","Residual fuel oil","RFEIB","Metric Tons CO2e","","","1266513.45333","1403063.37111","1550652.86444","1755292.51333","1930740.26444","1999274.54222","2148049.49333","2269929.37111","2517245.5","2792938.52444","3121903.05778","3464870.81111","3861110.07333","3977803.57333","4067750.18222","4136506.73333","4397085.17111","4560604.25333","4596242.07778","4657885.88222","4769393.00444","4820293.59778","4653588.59778","4764725.26444","4807401.74444","4795473.07556","5007966.38222","5183117.76889","5482890.40444","5708571.92889","6448742.12889","5214013.76222","5446067.12222","4705452.37556","4922391.14889","4988480.42","5121918.51111","5064571.99111","5054643.78222","5076574.75111","5053161.96","4943729.38889","5056496.06","5031305.08222","5225423.79333","5265655.26667","5356416.87778","5322112.69333","5128364.43778","4986109.50444","4827554.52667","4776728.02444","4422202.05778","4292838.97778","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PowerSynthetic Natural Gas","Synthetic Natural Gas","NGEIB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PowerCoal","Coal","CLEIB","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2457.69333333","13611.84","527742.38","1300875.98667","1313069.92667","1493048.7","1581525.66","1585968.41333","1404571.74","1417805.47333","1466486.70667","1486904.46667","1508929.18","1690325.85333","1701574.52667","1563943.7","1501934.20667","1627087.51333","1687017.42","1599863.83333","1484257.72","1396631.5","1458735.52","1318457.94667","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"PowerBiofuels","Biofuels","-","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PowerEthanol","Ethanol","","Metric Tons CO2e","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PowerBiodiesel","Biodiesel","","Metric Tons CO2e","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
